opportunity_id,account_id,amount,is_won,call_count_during,email_count_during,meeting_count_during,total_activity_count_during,campaign_activity_count,activity_velocity,days_to_first_activity,days_since_last_activity,avg_intent_score_during,max_intent_score_during,high_surge_count_during,medium_surge_count_during,unique_intent_topics,had_competitor_intent,had_pricing_intent,total_email_threads,inbound_email_count,outbound_email_count,exec_involvement_count,unique_email_threads,email_response_rate,total_marketing_events_during,total_score_delta_during,avg_score_delta_during,unique_marketing_visitors,webinar_attended_count,content_download_count,demo_request_count,pricing_page_visits,integration_page_visits,case_study_views,total_engagement_duration,contact_count_total,executive_count,vp_count,director_count,manager_count,decision_maker_count,influencer_count,champion_count,zoominfo_exec_count,multi_threading_score,was_customer_before,previous_deal_count,previous_wins_count,previous_losses_count,historical_win_rate,total_historical_revenue,avg_historical_deal_size,days_since_last_win,days_since_last_loss,engagement_trend,velocity_change,intent_momentum,urgency,is_stalled,recent_activity_count,previous_activity_count,recent_intent_score,previous_intent_score,is_renewal,is_expansion,is_new_logo,days_to_renewal,opportunity_type,days_since_first_contact,persona_coverage,committee_diversity_score,has_c_level,has_decision_maker,has_champion,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Retail,industry_Software,industry_Telecom,employee_band_1-50,employee_band_1001-5000,employee_band_201-500,employee_band_5001+,employee_band_501-1000,employee_band_51-200,region_APJ,region_EMEA,region_LATAM,engagement_intensity,activity_per_contact,decision_maker_ratio,deal_size_category,high_value_new_logo,is_highly_engaged,is_multi_threaded,is_marketing_qualified,is_intent_qualified,has_executive_involvement,velocity_score
OPP-9Y6IFAZ1,ACC-6KH6BQD0,140813,0,0,0,0,12,2,0.3333333333333333,5,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,1,0,3,13.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.5,0.0,LOW,0,5,2,0.0,0.0,0,0,1,9999,new_logo,344,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3.0,0.75,3.0,1,0,1,0,0,0,1.3333333333333333
OPP-JC5CZ9P7,ACC-XCUHCVAI,160912,0,0,0,0,7,3,0.00631768953068592,108,381,61.666666666666664,91,1,1,3,1,0,4,0,4,0,4,0.0,8,69,8.625,4,4,0,0,2,0,0,26209,4,0,0,1,1,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,91.0,LOW,1,1,0,91.0,0.0,0,0,1,1505,new_logo,0,1.0,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,1.75,0.5,3.0,1,0,1,1,1,0,0.02527075812274368
OPP-BR3ZB28T,ACC-0HC8CNVZ,72152,0,0,0,0,17,8,0.038636363636363635,20,76,73.5,77,2,0,2,1,0,0,0,0,0,0,0.0,2,4,2.0,2,0,0,0,2,0,0,1571,4,0,1,2,1,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,77.0,LOW,1,1,0,77.0,0.0,0,0,1,9999,new_logo,441,1.0,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.25,0.5,2.0,1,1,1,0,1,0,0.15454545454545454
OPP-A44WJYHO,ACC-VFCQKU5N,186065,0,0,0,0,17,6,0.016037735849056604,36,44,65.0,86,1,2,3,1,0,13,0,13,0,13,0.0,10,92,9.2,3,0,0,0,3,0,4,27130,4,0,1,1,1,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,86.0,LOW,1,1,0,86.0,0.0,0,0,1,9999,new_logo,0,1.0,1.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.25,0.5,3.0,1,1,1,1,1,0,0.06415094339622641
OPP-IKO96V4R,ACC-J4X83UNC,29128,0,0,0,0,9,3,0.05389221556886228,27,71,67.0,76,1,1,2,1,0,2,0,2,0,2,0.0,2,17,8.5,2,1,0,0,0,0,0,6332,4,0,3,0,0,3,0,0,3,13.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,67.0,LOW,1,1,1,67.0,0.0,0,0,1,9999,new_logo,343,0.3333333333333333,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.25,0.75,0.0,0,0,1,0,1,0,0.2155688622754491
OPP-I4KA7834,ACC-W7WZ3011,76403,1,0,0,0,7,1,0.16666666666666666,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,3.0,1,1,0,0,0,0,0,1303,4,0,1,0,0,2,1,0,2,7.5,1,1,1,0,1.0,34716,34716.0,505,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,1,0,637,expansion,656,0.3333333333333333,0.5,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1.75,0.5,2.0,0,0,1,0,0,0,0.6666666666666666
OPP-QR3MDWKJ,ACC-YGGRHSRQ,148424,0,0,0,0,18,2,0.06498194945848375,44,37,0.0,0,0,0,0,0,0,4,0,4,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,3,0,0,0.0,1,1,1,0,1.0,20786,20786.0,89,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,9999,new_logo,491,0.6666666666666666,0.75,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,4.5,0.0,3.0,1,1,1,0,0,0,0.259927797833935
OPP-I4X4UKM6,ACC-ZHJK2H0R,123229,1,0,0,0,6,2,0.14634146341463414,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,1,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,3,0,0.0,0.0,0,0,1,9999,new_logo,781,0.3333333333333333,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1.5,0.5,3.0,1,0,1,0,0,0,0.5853658536585366
OPP-TUIB3LEL,ACC-JRCQAC35,25170,1,0,0,0,5,1,0.08771929824561403,23,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.6666666666666666,0.0,HIGH,0,1,3,0.0,0.0,0,1,0,9999,expansion,384,1.0,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,1.25,0.5,0.0,0,0,1,0,0,0,0.3508771929824561
OPP-20JBL6FU,ACC-7QWOQGBC,135419,0,0,0,0,9,3,0.015570934256055362,126,68,53.0,94,1,0,2,0,0,2,0,2,0,2,0.0,3,17,5.666666666666667,2,0,0,0,3,0,0,8293,4,0,1,2,0,3,1,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,12.0,LOW,1,1,0,12.0,0.0,0,0,1,9999,new_logo,465,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0,2.25,0.75,3.0,1,0,1,1,1,0,0.06228373702422145
OPP-QA72800K,ACC-QCONCCDF,124196,0,0,0,0,9,2,0.04072398190045249,16,28,47.0,47,0,1,1,1,0,1,0,1,0,1,0.0,1,5,5.0,1,0,0,0,1,0,0,5026,4,0,1,0,1,2,1,0,2,7.5,1,2,1,1,0.5,78709,60512.5,8,191,INCREASING,1.0,47.0,LOW,0,1,0,47.0,0.0,0,0,1,578,new_logo,696,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.25,0.5,3.0,1,0,1,0,0,0,0.16289592760180996
OPP-ZYYNN0ZN,ACC-CHSM3KMO,68341,0,0,0,0,12,3,0.012526096033402923,42,75,0.0,0,0,0,0,0,0,5,0,5,0,5,0.0,6,62,10.333333333333334,4,0,0,0,3,0,0,21007,4,0,0,1,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,9999,new_logo,0,0.3333333333333333,0.5,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.0,0.25,2.0,1,0,1,1,0,0,0.05010438413361169
OPP-Q2NSHET0,ACC-6C0A393Q,101884,0,0,0,0,9,3,0.2647058823529412,6,4,0.0,0,0,0,0,0,0,4,0,4,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,1,0,2,12.0,0,1,0,1,0.0,0,295301.0,9999,34,INCREASING,2.0,0.0,LOW,0,3,1,0.0,0.0,0,0,1,778,new_logo,0,1.0,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,2.25,0.75,3.0,1,0,1,0,0,0,1.0588235294117647
OPP-HWZDNFCY,ACC-GI907KOC,223623,0,0,0,0,7,1,0.010248901903367497,114,98,52.0,52,0,1,1,0,0,9,0,9,0,9,0.0,2,11,5.5,2,0,0,0,0,0,0,5488,4,0,2,2,0,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,52.0,LOW,1,1,0,52.0,0.0,0,1,0,1188,expansion,215,0.6666666666666666,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,1.75,0.5,3.0,0,0,1,0,0,0,0.040995607613469986
OPP-PFLLDIWE,ACC-8J2DLN3W,31199,1,0,0,0,11,4,0.22448979591836735,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,4,4,0.0,0.0,0,1,0,586,expansion,154,0.3333333333333333,0.5,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.0,2.75,0.0,1.0,0,0,1,0,0,0,0.8979591836734694
OPP-RTB2ORZH,ACC-AQXD6B7U,123437,1,0,0,0,15,3,0.2631578947368421,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,1,0,9999,expansion,104,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0.0,3.75,0.5,3.0,0,1,1,0,0,0,1.0526315789473684
OPP-51EQ7B9O,ACC-WLCVD23O,102672,0,0,0,0,17,5,0.3333333333333333,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,1,0,480,expansion,691,0.3333333333333333,0.5,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.25,0.0,3.0,0,1,1,0,0,0,1.3333333333333333
OPP-E4RJZDN8,ACC-G7QTN6FG,46222,1,0,0,0,20,8,0.40816326530612246,0,4,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,2,16,8.0,2,0,0,0,1,0,0,8001,4,0,1,1,1,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.25,0.0,MEDIUM,0,3,4,0.0,0.0,0,1,0,808,expansion,208,1.0,1.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,5.0,0.5,1.0,0,1,1,0,0,0,1.6326530612244898
OPP-A9QLPB6E,ACC-EBCWOKCF,57730,0,0,0,0,10,2,0.24390243902439024,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,0,3,0,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,989,new_logo,315,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,2.5,0.75,1.0,0,0,1,0,0,0,0.975609756097561
OPP-PNA3WXFD,ACC-HJ7LL8BR,97814,0,0,0,0,14,2,0.01707317073170732,3,92,45.5,59,0,1,2,0,0,7,0,7,0,7,0.0,5,39,7.8,3,0,0,0,5,0,0,12450,4,0,0,1,3,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,32.0,LOW,1,1,0,32.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,3.5,0.25,2.0,1,1,1,1,0,0,0.06829268292682927
OPP-7QV1JNBN,ACC-O6V2RIJG,60204,0,0,0,0,19,5,0.035916824196597356,31,36,80.0,80,1,0,1,0,0,7,0,7,0,7,0.0,5,33,6.6,3,0,0,0,4,0,1,14381,4,0,1,0,1,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,80.0,LOW,1,1,0,80.0,0.0,0,0,1,1025,new_logo,183,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,4.75,0.5,2.0,0,1,1,1,1,0,0.14366729678638943
OPP-Y4N3RKJD,ACC-7SEE6Z0R,116573,1,0,0,0,8,3,0.25,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,982,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,2.0,0.5,3.0,1,0,1,0,0,0,1.0
OPP-4NBDCGRA,ACC-E5J4SI2B,35200,1,0,0,0,8,4,0.13559322033898305,17,8,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,6,6.0,1,0,0,0,1,0,0,1104,4,0,0,2,1,2,1,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,9999,new_logo,88,0.6666666666666666,0.75,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,2.0,0.5,1.0,0,0,1,0,0,0,0.5423728813559322
OPP-89SL6X6R,ACC-B1LQYN1F,105833,0,0,0,0,6,1,0.007585335018963337,132,417,74.33333333333333,86,2,1,2,1,0,15,0,15,0,15,0.0,5,42,8.4,4,1,0,0,1,0,1,13772,4,0,2,1,1,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,60.0,LOW,1,1,0,60.0,0.0,0,1,0,1027,expansion,172,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.5,0.5,3.0,0,0,1,1,1,0,0.03034134007585335
OPP-PT2ZCRER,ACC-ED3LY1HF,414239,0,0,0,0,18,7,0.45,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,11,11.0,1,0,0,0,0,0,0,426,4,0,1,1,1,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,353,new_logo,800,1.0,1.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,4.5,0.5,3.0,1,1,1,0,0,0,1.8
OPP-ISJZXG6X,ACC-MHY6RMRO,150278,0,0,0,0,9,2,0.012113055181695828,148,54,45.0,74,1,1,3,0,0,5,0,5,0,5,0.0,10,64,6.4,4,1,0,0,5,0,3,28094,4,0,0,1,1,1,0,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,74.0,LOW,1,1,0,74.0,0.0,0,0,1,1109,new_logo,284,0.6666666666666666,0.75,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.25,0.25,3.0,1,0,1,1,1,0,0.04845222072678331
OPP-R37QRPYK,ACC-YGGRHSRQ,20786,1,0,0,0,10,3,0.25,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,14,7.0,1,0,0,0,1,0,0,8335,4,0,0,1,1,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,9999,new_logo,362,0.6666666666666666,0.75,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,2.5,0.0,0.0,0,0,1,0,0,0,1.0
OPP-K1BIARPM,ACC-L86YMKJL,42667,0,0,0,0,19,5,0.35185185185185186,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6,6.0,1,0,0,0,1,0,0,1403,4,0,0,2,1,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,9999,new_logo,223,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,4.75,0.25,1.0,0,1,1,0,0,0,1.4074074074074074
OPP-RGAUA9HV,ACC-KXMG32BV,70821,0,0,0,0,5,2,0.0102880658436214,234,92,89.5,95,2,0,2,0,0,2,0,2,0,2,0.0,3,36,12.0,2,1,0,0,0,0,2,8129,4,0,0,0,2,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,84.0,LOW,1,1,0,84.0,0.0,0,0,1,949,new_logo,423,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1.25,0.25,2.0,1,0,1,1,1,0,0.0411522633744856
OPP-7KE8SJFV,ACC-EWF0DJJ3,86434,0,0,0,0,10,2,0.2857142857142857,3,13,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,3,1,3,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.6666666666666666,0.0,LOW,0,5,3,0.0,0.0,0,0,1,9999,new_logo,71,0.6666666666666666,0.5,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,2.5,0.25,2.0,1,0,1,0,0,0,1.1428571428571428
OPP-53RQKHGN,ACC-L5KU4NJ2,31162,0,0,0,0,10,2,0.03003003003003003,25,30,80.0,80,1,0,1,0,0,0,0,0,0,0,0.0,7,51,7.285714285714286,4,2,0,0,3,0,2,15147,4,0,1,0,0,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,80.0,LOW,0,1,0,80.0,0.0,0,0,1,577,new_logo,544,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.0,2.5,0.25,1.0,0,0,1,1,1,0,0.12012012012012012
OPP-Q239ILOP,ACC-FQXSNI1E,29574,1,0,0,0,19,6,0.38,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,2,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,1,0,9999,expansion,325,0.6666666666666666,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.75,0.5,0.0,0,1,1,0,0,0,1.52
OPP-QSRFJU3H,ACC-PKRVMW82,40839,0,0,0,0,12,3,0.05357142857142857,18,46,76.5,84,1,1,2,0,0,5,0,5,0,5,0.0,1,4,4.0,1,0,0,0,1,0,0,3442,4,0,0,0,2,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,69.0,LOW,1,1,1,69.0,0.0,0,0,1,401,new_logo,896,0.3333333333333333,0.5,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0,3.0,0.0,1.0,0,0,1,0,1,0,0.21428571428571427
OPP-0VKNVWTO,ACC-XHCR6LYI,67212,0,0,0,0,20,5,0.5128205128205128,2,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,3,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.3333333333333333,0.0,LOW,0,7,3,0.0,0.0,0,0,1,444,new_logo,619,0.3333333333333333,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,5.0,0.75,2.0,1,1,1,0,0,0,2.051282051282051
OPP-W0KXIPOO,ACC-N49ZBXTN,43180,0,0,0,0,11,4,0.24444444444444444,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,2,2,1,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.6666666666666666,0.0,HIGH,0,1,3,0.0,0.0,0,0,1,596,new_logo,783,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0,2.75,0.5,1.0,0,0,1,0,0,0,0.9777777777777777
OPP-UIUIQ6C6,ACC-42F17XJY,53363,0,0,0,0,18,7,0.02192448233861145,83,54,44.6,67,0,3,4,1,0,7,0,7,0,7,0.0,3,26,8.666666666666666,2,0,0,0,3,0,0,5200,4,0,1,1,0,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,50.0,LOW,1,1,0,50.0,0.0,0,0,1,9999,new_logo,257,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.5,0.5,1.0,0,1,1,1,0,0,0.0876979293544458
OPP-RJYVK83A,ACC-YQ6N45M3,91629,0,0,0,0,7,1,0.1590909090909091,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,724,new_logo,573,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.75,0.25,2.0,1,0,1,0,0,0,0.6363636363636364
OPP-M9M7BMGI,ACC-E1F8RPOH,107260,0,0,0,0,13,5,0.020030816640986132,12,40,57.0,57,0,1,1,1,0,5,0,5,0,5,0.0,2,17,8.5,2,0,0,0,1,0,1,8465,4,0,0,1,0,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,57.0,LOW,1,1,0,57.0,0.0,0,0,1,993,new_logo,419,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,3.25,0.25,3.0,1,1,1,0,0,0,0.08012326656394453
OPP-66DR34SD,ACC-HJ7LL8BR,109409,0,0,0,0,16,3,0.43243243243243246,1,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,10,10.0,1,0,0,0,1,0,0,319,4,0,0,1,3,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,3,6,0.0,0.0,0,0,1,9999,new_logo,356,0.6666666666666666,0.5,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,4.0,0.25,3.0,1,1,1,0,0,0,1.7297297297297298
OPP-KJCUTD42,ACC-VLQCDHTR,49663,0,0,0,0,14,4,0.1206896551724138,11,30,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,2,0,2,7.5,0,1,0,1,0.0,0,76452.0,9999,660,INCREASING,1.0,0.0,LOW,0,2,0,0.0,0.0,0,0,1,503,new_logo,729,0.3333333333333333,0.5,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,3.5,0.5,1.0,0,1,1,0,0,0,0.4827586206896552
OPP-YHAOQBF4,ACC-1NY5169E,60915,0,0,0,0,10,3,0.2,10,4,19.5,29,0,0,2,0,0,3,0,3,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,1,6.0,0,1,0,1,0.0,0,21335.0,9999,124,DECREASING,-0.3333333333333333,19.5,HIGH,0,2,3,19.5,0.0,0,0,1,172,new_logo,943,1.0,1.0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0,2.5,0.5,2.0,0,0,1,0,0,0,0.8
OPP-NDT3JYSJ,ACC-9NBJXWKW,33613,0,0,0,0,18,7,0.34615384615384615,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,2,1,2,2,0,1,7.5,0,1,0,1,0.0,0,91426.0,9999,455,INCREASING,6.0,0.0,LOW,0,7,1,0.0,0.0,0,0,1,9999,new_logo,963,1.0,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.0,4.5,0.5,1.0,0,1,1,0,0,0,1.3846153846153846
OPP-UIUQB8Y3,ACC-NCLLCK56,90905,0,0,0,0,10,4,0.2,1,3,93.0,93,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,2,0,0,3.0,0,1,0,1,0.0,0,75102.0,9999,337,INCREASING,1.0,93.0,LOW,0,2,0,93.0,0.0,0,0,1,9999,new_logo,752,0.3333333333333333,0.5,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.5,0.25,2.0,1,0,1,0,1,0,0.8
OPP-TQV4EWL2,ACC-G31VH6SO,28489,0,0,0,0,8,2,0.009378663540445486,172,131,29.333333333333332,43,0,1,3,1,0,15,0,15,0,15,0.0,8,55,6.875,3,1,0,0,5,0,2,17640,4,0,2,1,0,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,35.0,LOW,1,1,0,35.0,0.0,0,0,1,1085,new_logo,151,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.0,0.75,0.0,0,0,1,1,0,0,0.03751465416178194
